ID,TARGET
544,0.0178668946027756
547,0.00102703506127
548,0.0437817089259624
549,0.071819469332695
550,0.190380483865738
551,0.211800158023834
553,0.0552772656083107
554,0.0082866633310914
555,0.0350473374128342
558,0.00181846332270652
560,0.0450410805642605
561,0.00837948266416788
564,0.00610057450830936
566,0.0226482283324003
567,0.00187345955055207
568,0.0139171928167343
571,0.0193183999508619
572,0.00499749043956399
573,0.00285749440081418
576,0.00624806247651577
577,0.0102716414257884
578,0.0405774228274822
579,0.0180594455450773
580,0.00376071408390999
581,0.00561172841116786
582,0.00127369281835854
583,0.00583834387362003
584,0.173727110028267
586,0.0445661880075932
587,0.0153830405324697
588,0.0557064935564995
591,0.00257721589878201
596,0.00422588130459189
598,0.0968133732676506
599,0.0335793867707253
600,0.174484148621559
602,0.0243613310158253
606,0.0284929126501083
609,0.00573780899867415
611,0.0171845518052578
614,0.0123536232858896
618,0.00184005370829254
622,0.00152922619599849
623,0.00275581609457731
626,0.0300787948071957
627,0.00290920143015683
631,0.197165012359619
633,0.0245136339217424
635,0.0148009611293674
636,0.19173701107502
639,0.048530999571085
640,0.00094444677233696
641,0.0364428535103798
645,0.0162124447524548
647,0.0480251610279083
648,0.00273784273304045
649,0.0269884951412678
650,0.0071506118401885
651,0.118283003568649
652,0.0118777034804225
653,0.185588032007217
654,0.0139243071898818
656,0.0325914137065411
657,0.0447335727512836
658,0.00747682899236679
659,0.00170564546715468
661,0.0317570678889751
662,0.0323586538434029
663,0.0166439712047577
667,0.00222896761260927
668,0.0324820503592491
669,0.182383686304092
673,0.022352434694767
674,0.021078685298562
679,0.00199103099294007
681,0.0108888996765018
682,0.00189503224100918
686,0.110645487904549
687,0.00584552763029933
688,0.00230514816939831
689,0.0214127022773027
690,0.156290471553802
692,0.0365979261696339
694,0.00759789394214749
695,0.00224766856990755
697,0.0854438617825508
701,0.0369453392922878
702,0.00839512329548597
706,0.00898654107004404
708,0.0012868574121967
710,0.0112917730584741
712,0.00298878643661737
714,0.0168983731418848
715,0.0185281932353973
717,0.00602932320907712
718,0.00196029990911484
720,0.00621743174269795
725,0.0139303533360362
726,0.088055819272995
730,0.0015389162581414
731,0.0558544024825096
732,0.0158636197447777
734,0.0213660951703787
735,0.00331178493797779
737,0.0163937266916037
738,0.00362270418554544
740,0.0145384892821312
741,0.00656439270824194
746,0.0373827181756496
748,0.00693935761228204
753,0.0153723694384098
754,0.00795112084597349
757,0.013587829656899
758,0.0043960683979094
759,0.152378693223
760,0.0277472138404846
761,0.0265820752829313
767,0.0175260696560144
768,0.00287037622183561
771,0.0309646464884281
772,0.0263983644545078
775,0.0059229638427496
782,0.0446803718805313
783,0.0136023964732885
784,0.0183410737663507
785,0.0172299593687057
787,0.00220487266778946
789,0.00257694232277572
790,0.00236795819364488
791,0.019646767526865
792,0.02113694883883
793,0.00163563957903534
795,0.0187041405588388
797,0.00956321880221367
798,0.0261207148432732
799,0.0036793549079448
800,0.0129919471219182
806,0.00258438778109848
807,0.0029912272002548
808,0.0154629861935973
811,0.0189275350421667
812,0.180518835783005
813,0.00209696125239134
814,0.0166980717331171
815,0.0205764286220074
816,0.00201032962650061
818,0.148307800292969
820,0.00544353574514389
822,0.00377584039233625
823,0.043200209736824
827,0.0167729500681162
828,0.0186093971133232
829,0.00216661533340812
834,0.00686852168291807
835,0.0341847501695156
836,0.180882215499878
838,0.0018130075186491
846,0.0610238946974277
847,0.00445074960589409
849,0.0367202833294868
850,0.00265756901353598
851,0.0334027297794819
852,0.0180395916104317
857,0.0138631919398904
858,0.00698766298592091
859,0.0105845713987947
860,0.0578771084547043
862,0.0164012163877487
863,0.0733063668012619
864,0.0289266500622034
868,0.0033398768864572
869,0.0283562671393156
877,0.00484449462965131
878,0.144380316138268
881,0.0153933353722095
882,0.014044570736587
885,0.00672112312167883
887,0.0281030237674713
888,0.116855531930923
889,0.0502373948693275
891,0.00999318901449442
898,0.000916655117180198
903,0.0513728149235249
904,0.0174037739634514
906,0.012033031322062
907,0.0292008109390736
908,0.00359439803287387
909,0.204716637730598
910,0.0154629861935973
911,0.0298749711364508
913,0.0100368121638894
916,0.0107564879581332
920,0.0521885380148888
924,0.0128347529098392
925,0.00441524758934975
927,0.0159686207771301
928,0.0264073368161917
932,0.00802813936024904
933,0.0051782950758934
934,0.0112246815115213
935,0.0126403765752912
936,0.0361163392663002
940,0.0744509249925613
942,0.0504460223019123
943,0.00903997197747231
944,0.00237005087547004
945,0.0230994038283825
948,0.0147141581401229
949,0.035796869546175
958,0.00145729340147227
959,0.0226890053600073
961,0.00220946711488068
962,0.00213636760599911
964,0.0513879917562008
965,0.00746884988620877
967,0.00238932482898235
968,0.199265599250793
970,0.0377833545207977
973,0.00236656190827489
974,0.0171112511307001
976,0.00624918425455689
977,0.0233463104814291
978,0.00189205561764538
979,0.113319680094719
981,0.030095849186182
984,0.00159304367844015
986,0.00119365286082029
989,0.160221785306931
990,0.181717216968536
993,0.00231470330618322
994,0.0195276103913784
997,0.00129905063658953
999,0.0984508022665977
1000,0.207523539662361
1003,0.00961383245885372
1006,0.0104061039164662
1007,0.0239194668829441
1008,0.00225432985462248
1009,0.0227417014539242
1017,0.00207982026040554
1018,0.0538908243179321
1019,0.296072393655777
1020,0.062213059514761
1021,0.000941105652600527
1027,0.0559049174189568
1030,0.0159200485795736
1031,0.0386721566319466
1033,0.00254719285294414
1035,0.0827914550900459
1038,0.0135616706684232
1040,0.00600036419928074
1041,0.0598749034106731
1043,0.00254037394188344
1044,0.00207140040583909
1047,0.0140788098797202
1048,0.00134089239872992
1049,0.0397598296403885
1051,0.21022541821003
1053,0.0454202927649021
1054,0.0100726597011089
1056,0.0242784973233938
1059,0.0253719463944435
1061,0.0279089882969856
1069,0.00552615616470575
1071,0.00275128544308245
1073,0.026541443541646
1074,0.0119414012879133
1075,0.0700618848204613
1076,0.0178676564246416
1080,0.00238643842749298
1083,0.0585494861006737
1084,0.0441859923303127
1085,0.00452358089387417
1086,0.00866925809532404
1087,0.00181882607284933
1088,0.00796167086809874
1089,0.00719399563968182
1090,0.0237793810665607
1091,0.239041149616241
1092,0.00684836832806468
1095,0.0618223771452904
1096,0.00126083509530872
1097,0.00385651015676558
1098,0.0351422652602196
1099,0.0196279678493738
1100,0.170072630047798
1101,0.0207140613347292
1104,0.0372117273509502
1105,0.0369616560637951
1108,0.0272850543260574
1109,0.00504489196464419
1110,0.00529766408726573
1111,0.00243703275918961
1115,0.0591002739965916
1117,0.00216084718704224
1119,0.0131209557875991
1122,0.0394639894366264
1123,0.00171418208628893
1124,0.00570804998278618
1125,0.00250461138784885
1126,0.0496198311448097
1127,0.00568575318902731
1129,0.00202350760810077
1131,0.043218869715929
1133,0.00975531712174416
1134,0.200817003846169
1136,0.234363958239555
1137,0.0251535195857286
1140,0.00803015194833279
1142,0.00855292752385139
1144,0.00621456280350685
1145,0.00278679584152997
1147,0.0439491830766201
1150,0.00293751759454608
1154,0.00344844139181077
1156,0.206165000796318
1158,0.00593247776851058
1159,0.0103514026850462
1163,0.0260604657232761
1165,0.00675730919465423
1166,0.0249402765184641
1167,0.0112194009125233
1170,0.0191515125334263
1171,0.00393039360642433
1172,0.0022747612092644
1173,0.0141406357288361
1175,0.00126013229601085
1179,0.0167117305099964
1183,0.0564638115465641
1184,0.0024972076062113
1186,0.00329464348033071
1187,0.123570121824741
1188,0.017863180488348
1189,0.0151679441332817
1191,0.00339220510795712
1192,0.00288008130155504
1193,0.155745476484299
1195,0.00282009993679821
1197,0.0160878170281649
1198,0.0362601578235626
1203,0.0407911278307438
1204,0.0990815833210945
1205,0.107331052422523
1209,0.0827422440052032
1210,0.0226693470031023
1211,0.019755057990551
1213,0.0560917854309082
1214,0.0158778671175241
1215,0.00491771986708045
1217,0.017649183049798
1218,0.0448275096714497
1220,0.00737848831340671
1223,0.0102635491639376
1224,0.0756413489580154
1226,0.0222802739590406
1228,0.00212125456891954
1229,0.0735428705811501
1242,0.106773287057877
1243,0.0115676047280431
1246,0.00265257246792316
1248,0.00663219066336751
1249,0.00739342346787453
1252,0.144417807459831
1253,0.00230147503316402
1254,0.0403636544942856
1255,0.0022798185236752
1256,0.0104583185166121
1258,0.00386371766217053
1260,0.0236421898007393
1261,0.017880205065012
1262,0.0253070872277021
1263,0.0708765015006065
1264,0.0210972707718611
1265,0.00549541367217898
1269,0.101829752326012
1271,0.00314334849826992
1274,0.134445935487747
1275,0.00409253546968102
1277,0.0180049203336239
1280,0.0262327156960964
1281,0.0271997228264809
1282,0.178372353315353
1285,0.00140240148175508
1287,0.0158944241702557
1288,0.0248015373945236
1291,0.00723281176760793
1295,0.00283971871249378
1297,0.0667822286486626
1300,0.0403657145798206
1302,0.00653645303100348
1303,0.0460107587277889
1305,0.0153486495837569
1307,0.00238226889632642
1309,0.0181650053709745
1313,0.00943058170378208
1314,0.0293888226151466
1316,0.0407899618148804
1317,0.0107769649475813
1321,0.0114473653957248
1322,0.00617580721154809
1327,0.021879194304347
1328,0.0958611220121384
1330,0.0231016743928194
1333,0.00253122206777334
1334,0.212596818804741
1337,0.0107484785839915
1339,0.0100260525941849
1341,0.00456545501947403
1343,0.0322434119880199
1344,0.0190237797796726
1346,0.0393229648470879
1348,0.0153723694384098
1352,0.0384377203881741
1353,0.178805291652679
1357,0.0340358950197697
1358,0.00280076707713306
1360,0.00796428881585598
1364,0.00176620064303279
1373,0.0157218649983406
1377,0.0298424139618874
1378,0.0872072726488113
1381,0.0309494268149137
1382,0.0109361987560987
1384,0.00307854101993144
1385,0.0138567984104156
1386,0.0047117592766881
1391,0.0998954996466637
1392,0.0168617181479931
1393,0.00972278136759996
1395,0.0252968166023493
1398,0.00584688037633896
1401,0.147840917110443
1406,0.0748899281024933
1408,0.0179838184267282
1410,0.0148290228098631
1411,0.069748193025589
1412,0.281545996665955
1414,0.0114726629108191
1417,0.00320980115793645
1419,0.0866032466292381
1420,0.0176201555877924
1421,0.00231428141705692
1424,0.00315801938995719
1426,0.00218220031820238
1427,0.00107785011641681
1433,0.0496346093714237
1437,0.00215365784242749
1439,0.0101392371580005
1440,0.0563073381781578
1441,0.00528232846409082
1442,0.0284804813563824
1444,0.0113638192415237
1447,0.214765623211861
1448,0.00767236668616533
1449,0.0729978680610657
1450,0.0135451722890139
1451,0.109633535146713
1452,0.0153486495837569
1454,0.0204625837504864
1455,0.0145538356155157
1457,0.0204532165080309
1464,0.00164343684446067
1465,0.0348081849515438
1468,0.0290314499288797
1472,0.00707981362938881
1474,0.0209407713264227
1475,0.000900362676475197
1478,0.210879892110825
1479,0.00207117572426796
1480,0.010288417339325
1483,0.00141876516863704
1484,0.010310810059309
1487,0.00214901380240917
1488,0.0143005074933171
1489,0.00375311844982207
1492,0.0127513641491532
1495,0.180506139993668
1496,0.0101211154833436
1497,0.00242157373577356
1498,0.00261267623864114
1499,0.00870548561215401
1501,0.243244424462318
1502,0.00193362240679562
1503,0.189269065856934
1505,0.00885389372706413
1507,0.00664107827469707
1508,0.101448394358158
1510,0.0418406203389168
1511,0.00995009299367666
1513,0.0151141034439206
1515,0.0302385464310646
1516,0.0175373051315546
1517,0.169442713260651
1519,0.176562115550041
1521,0.0139140710234642
1523,0.0279256887733936
1524,0.00847579259425402
1527,0.00375131634064019
1528,0.00333142746239901
1531,0.0779284536838531
1534,0.00350686442106962
1535,0.217761307954788
1536,0.00366554013453424
1538,0.00597084732726216
1539,0.00951154064387083
1540,0.0183184519410133
1541,0.0176005214452744
1543,0.06440769135952
1547,0.0674256980419159
1548,0.087776392698288
1550,0.00095838401466608
1553,0.0134285446256399
1554,0.00396146113052964
1557,0.222069650888443
1559,0.00708687631413341
1564,0.00756583269685507
1565,0.0205476153641939
1567,0.0879191234707832
1569,0.0566304512321949
1571,0.0026818118058145
1572,0.00832385569810867
1573,0.0919741615653038
1574,0.0197039470076561
1576,0.0798203945159912
1578,0.00170550565235317
1580,0.00846712943166494
1583,0.0189574602991343
1584,0.0271997228264809
1588,0.0869480594992638
1589,0.00499815680086613
1590,0.00262676598504186
1591,0.00899549759924412
1592,0.040961530059576
1594,0.0375416167080402
1595,0.00742306606844068
1596,0.183399215340614
1598,0.000996516551822424
1600,0.108456760644913
1601,0.0354636870324612
1602,0.0043846070766449
1603,0.00110481854062527
1604,0.00320786703377962
1605,0.00205606501549482
1606,0.0917069837450981
1607,0.00298561807721853
1610,0.00221711536869407
1611,0.0159777794033289
1613,0.0676306486129761
1614,0.0408275164663792
1617,0.0644926428794861
1620,0.0164011009037495
1621,0.0296926479786634
1622,0.00814852956682444
1623,0.00209420104511082
1626,0.00220345472916961
1629,0.0363075621426105
1630,0.00197159056551754
1631,0.0814723894000053
1632,0.0109326345846057
1633,0.00114065478555858
1634,0.0137258302420378
1638,0.00439868215471506
1639,0.0115918256342411
1641,0.00944514106959105
1643,0.188079550862312
1644,0.0137331979349256
1646,0.00744569720700383
1649,0.0265188049525023
1652,0.0860926806926727
1658,0.0657035708427429
1660,0.25909298658371
1665,0.00322587578557432
1666,0.00298278476111591
1667,0.233617082238197
1668,0.00290811457671225
1669,0.0271875821053982
1670,0.00585768884047866
1672,0.0157684050500393
1675,0.00955424085259438
1676,0.00322049227543175
1677,0.00183425634168088
1679,0.0242381915450096
1681,0.00282055465504527
1683,0.0262287370860577
1684,0.00107859272975475
1685,0.00798533484339714
1686,0.0315176844596863
1688,0.0177980791777372
1693,0.00855292752385139
1694,0.14373217523098
1695,0.0528897121548653
1697,0.0605231411755085
1698,0.021278690546751
1699,0.00438243849202991
1700,0.0279548466205597
1703,0.00255295401439071
1704,0.0278643388301134
1706,0.123972117900848
1708,0.00215104850940406
1709,0.00122670677956194
1710,0.0151435816660523
1712,0.00252819852903485
1713,0.0291734412312508
1718,0.0603123679757118
1720,0.0170896183699369
1721,0.0378693118691444
1722,0.0137366401031613
1724,0.0178676564246416
1727,0.00115038163494319
1729,0.0526251345872879
1732,0.00453758332878351
1733,0.0599941872060299
1734,0.044137604534626
1735,0.0194131005555391
1737,0.00679737329483032
1738,0.0091673219576478
1739,0.012905290350318
1740,0.198315680027008
1741,0.156970113515854
1743,0.0157684050500393
1744,0.00177319394424558
1746,0.0014529216568917
1748,0.0916964188218117
1755,0.189586982131004
1756,0.00426677381619811
1757,0.016960209235549
1762,0.0180431827902794
1764,0.11612443625927
1766,0.00240286230109632
1770,0.00386006012558937
1771,0.0323571488261223
1772,0.0268414784222841
1773,0.0582431219518185
1778,0.0113539285957813
1781,0.0764238685369492
1782,0.0332325510680676
1786,0.00512415170669556
1787,0.0153505746275187
1788,0.00798533484339714
1791,0.00234017032198608
1794,0.00734726991504431
1797,0.00512023735791445
1799,0.0282084830105305
1800,0.00550092803314328
1801,0.0325626134872437
1804,0.00213636760599911
1807,0.00276112323626876
1808,0.00271071144379675
1811,0.0387747623026371
1816,0.179557889699936
1822,0.0153486495837569
1824,0.197400227189064
1825,0.064215362071991
1828,0.178340420126915
1830,0.019052030518651
1832,0.295830816030502
1835,0.0180431827902794
1836,0.0300590079277754
1843,0.01371946092695
1848,0.0463904589414597
1849,0.00800235103815794
1853,0.0569382086396217
1854,0.00664138654246926
1855,0.010573161765933
1856,0.0236887447535992
1857,0.00989818572998047
1858,0.0150651754811406
1859,0.00627148896455765
1861,0.145446509122849
1863,0.0247923955321312
1868,0.274318039417267
1869,0.0304048229008913
1875,0.0312577486038208
1877,0.00215208763256669
1880,0.0191568918526173
1881,0.00321958307176828
1882,0.0326248668134212
1883,0.0472597070038319
1886,0.0977036505937576
1887,0.0212310571223497
1889,0.0131984604522586
1890,0.0426683090627193
1891,0.00809929054230452
1892,0.0307451393455267
1894,0.00841694790869951
1895,0.00584270199760795
1896,0.0570668950676918
1898,0.0199865717440844
1899,0.00160088366828859
1900,0.0438205748796463
1904,0.00863681361079216
1906,0.0286880601197481
1909,0.00254291272722185
1910,0.00363502278923988
1911,0.215235695242882
1912,0.00691774301230907
1913,0.0321235172450542
1914,0.0152721032500267
1915,0.0079360194504261
1916,0.0104363467544317
1917,0.003228455549106
1918,0.000947899417951703
1920,0.0177064593881369
1922,0.00264128460548818
1923,0.134895756840706
1924,0.184741735458374
1925,0.00138163822703063
1927,0.00179969891905785
1929,0.0276573523879051
1931,0.00357881584204733
1932,0.0291317198425531
1936,0.0289619322866201
1937,0.0121956551447511
1938,0.00450685014948249
1941,0.00781749747693539
1944,0.00806017685681581
1947,0.0104269105941057
1950,0.185301661491394
1951,0.0164973940700293
1954,0.0680302903056145
1956,0.00558731751516461
1957,0.00364885153248906
1958,0.0111462045460939
1960,0.00841057114303112
1961,0.034425038844347
1962,0.00372111657634377
1964,0.00681673921644688
1966,0.0246506705880165
1971,0.15752275288105
1972,0.0175936631858349
1974,0.217780068516731
1975,0.185182452201843
1976,0.072383813560009
1980,0.0157684050500393
1981,0.0265074372291565
1982,0.00212332792580128
1983,0.00759529182687402
1984,0.00216023554094136
1985,0.0125415362417698
1986,0.0308316592127085
1987,0.00234386045485735
1989,0.0969803258776665
1990,0.147878780961037
1992,0.120649844408035
1993,0.0179838184267282
1995,0.00803331658244133
1999,0.00278482865542173
2001,0.00835921708494425
2003,0.13971534371376
2005,0.042272012680769
2006,0.0373602360486984
2009,0.00220179604366422
2013,0.0546654015779495
2014,0.00921481102705002
2016,0.0035530321765691
2017,0.0206332616508007
2020,0.176562115550041
2021,0.0173611454665661
2022,0.00401458283886313
2025,0.245964750647545
2027,0.0241940189152956
2030,0.0368104092776775
2032,0.00595021434128284
2035,0.0113017382100224
2036,0.00714040547609329
2041,0.0760750770568848
2043,0.0143531775102019
2044,0.00759662827476859
2046,0.0405728258192539
2047,0.080104187130928
2051,0.0023660440929234
2052,0.0104632135480642
2053,0.071020171046257
2054,0.00275910994969308
2055,0.0106768719851971
2056,0.180711090564728
2058,0.0106888404116035
2059,0.0903124660253525
2060,0.0142448861151934
2062,0.0623567923903465
2064,0.0344391539692879
2065,0.0268047582358122
2066,0.0172462854534388
2068,0.0340669490396976
2071,0.00774775817990303
2074,0.00689864810556173
2077,0.00127369281835854
2078,0.0736844539642334
2079,0.00136247661430389
2080,0.00507091591134667
2083,0.00314215640537441
2087,0.0131947416812181
2089,0.0163434930145741
2090,0.00180593470577151
2091,0.00181027047801763
2095,0.00149523094296455
2097,0.00846871826797724
2098,0.0283237919211388
2099,0.00602460699155927
2100,0.0074500935152173
2101,0.0055108261294663
2105,0.0306545812636614
2106,0.0111772296950221
2107,0.0152883538976312
2110,0.0214985739439726
2112,0.0147890206426382
2114,0.0481042265892029
2115,0.162367507815361
2122,0.152467280626297
2123,0.0713546052575111
2128,0.010073178447783
2129,0.00556755345314741
2130,0.0208438448607922
2132,0.00355025148019195
2135,0.0860374942421913
2138,0.016521155834198
2140,0.170530021190643
2141,0.0414483174681664
2142,0.0174247361719608
2143,0.153307005763054
2147,0.0357363037765026
2148,0.00300443591549993
2154,0.215235248208046
2155,0.00151341746095568
2156,0.00834034848958254
2160,0.00917510036379099
2162,0.0153000736609101
2164,0.00149372522719204
2165,0.0194131005555391
2167,0.0589788444340229
2168,0.0665683895349503
2170,0.00304879294708371
2172,0.0147363869473338
2173,0.0255686286836863
2174,0.00610712356865406
2175,0.0129425600171089
2176,0.00264091789722443
2178,0.152268156409264
2180,0.253241628408432
2181,0.002025076886639
2183,0.0120901297777891
2191,0.00290681514889002
2192,0.00225775060243905
2193,0.00276842247694731
2197,0.00493064569309354
2202,0.0261384174227715
2204,0.0379318632185459
2205,0.00918853096663952
2206,0.0541337989270687
2207,0.00284034246578813
2212,0.00709300907328725
2217,0.0292122811079025
2219,0.0557803437113762
2220,0.00315161584876478
2221,0.00305200065486133
2223,0.0294568371027708
2225,0.00134566298220307
2226,0.0602974891662598
2227,0.00287820724770427
2228,0.0124751226976514
2231,0.018677718937397
2232,0.00813594087958336
2233,0.00326489424332976
2236,0.0130931874737144
2238,0.0626986473798752
2240,0.0535053014755249
2246,0.0183294359594584
2247,0.190068274736404
2249,0.00821123924106359
2250,0.0324687771499157
2252,0.0178071409463882
2255,0.0099282693117857
2256,0.0132412696257234
2258,0.0715403035283089
2259,0.0334049724042416
2260,0.0368434637784958
2263,0.013841493986547
2264,0.111074544489384
2265,0.108555644750595
2267,0.0125141181051731
2268,0.305590271949768
2270,0.0131027726456523
2271,0.002711096778512
2272,0.0184179842472076
2273,0.00227220100350678
2274,0.00586624210700393
2276,0.00292868749238551
2277,0.014068553224206
2280,0.0060698539018631
2281,0.0576678477227688
2282,0.0236375611275434
2288,0.00736880768090487
2292,0.00463457265868783
2294,0.0548006445169449
2295,0.00185881869401783
2296,0.143712013959885
2297,0.0396429412066936
2298,0.0519887395203114
2299,0.00284223374910653
2309,0.00575190968811512
2310,0.00612108688801527
2312,0.0685471743345261
2314,0.00315754790790379
2317,0.0946018919348717
2319,0.00363623886369169
2320,0.00122732087038457
2321,0.00284662819467485
2324,0.00163778301794082
2326,0.00772444158792496
2331,0.219995409250259
2335,0.0473752431571484
2336,0.00145158288069069
2339,0.146834403276443
2340,0.0076830624602735
2342,0.0225433483719826
2343,0.00118954165372998
2346,0.0405894704163074
2352,0.167301446199417
2353,0.00346181285567582
2354,0.042911808937788
2355,0.00452358089387417
2356,0.0135560017079115
2357,0.00774411158636212
2360,0.0170737653970718
2362,0.0668674632906914
2365,0.0327151529490948
2367,0.212873220443726
2368,0.0096196960657835
2371,0.00106605945620686
2372,0.00284567265771329
2374,0.00864229816943407
2376,0.00264823785983026
2378,0.019078191369772
2379,0.00626584840938449
2380,0.0450393967330456
2381,0.00526827154681087
2382,0.00799291208386421
2383,0.00243435427546501
2389,0.0978170782327652
2390,0.00390318781137466
2391,0.0098523823544383
2398,0.0122513640671968
2399,0.00317770708352327
2402,0.00189923529978842
2404,0.0318374186754227
2405,0.0168897397816181
2406,0.010963449254632
2409,0.0344796031713486
2411,0.0159871075302362
2412,0.248454198241234
2413,0.0249095559120178
2415,0.22219006717205
2417,0.00143590464722365
2418,0.0142578221857548
2419,0.0155504858121276
2420,0.0289141070097685
2424,0.00125686882529408
2426,0.0399485677480698
